RespondentNumber,Task,Concept,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Response
271,5,3,3,1,5,1,3,1,4,2,1
271,5,4,1,2,1,1,1,1,2,1,0
271,5,5,2,3,3,1,1,1,3,2,0
271,5,6,3,3,3,1,3,1,3,3,0
271,5,7,0,0,0,0,0,0,0,0,0
271,6,1,1,1,2,1,1,1,1,1,0
271,6,2,2,1,3,1,2,1,3,1,0
271,6,3,3,1,5,1,3,2,2,3,1
271,6,4,1,3,2,1,1,1,1,1,0
271,6,5,2,1,5,1,2,1,3,2,0
271,6,6,3,3,3,1,2,1,3,4,0
271,6,7,0,0,0,0,0,0,0,0,0
271,7,1,1,1,2,1,1,1,1,1,0
271,7,2,2,1,3,1,2,1,4,1,0
271,7,3,3,1,3,2,3,2,4,4,0
271,7,4,1,3,3,1,1,1,2,1,0
271,7,5,2,3,1,1,2,1,2,1,0
271,7,6,3,3,4,2,3,2,4,4,0
271,7,7,0,0,0,0,0,0,0,0,1
271,8,1,1,1,2,1,1,1,2,1,0
271,8,2,2,1,3,1,2,1,2,1,0
271,8,3,3,1,2,2,2,2,3,1,0
271,8,4,1,3,1,1,1,1,2,1,0
271,8,5,2,3,3,1,2,1,4,2,0
271,8,6,3,1,6,2,2,1,2,3,0
271,8,7,0,0,0,0,0,0,0,0,1
271,9,1,1,1,1,1,1,1,2,1,0
271,9,2,2,1,1,1,2,1,4,1,0
271,9,3,3,1,3,1,2,2,3,2,1
271,9,4,1,1,2,1,1,1,2,1,0
271,9,5,2,1,2,1,1,1,4,2,0
271,9,6,3,3,1,2,2,2,3,4,0
271,9,7,0,0,0,0,0,0,0,0,0
271,10,1,1,1,1,1,1,1,1,1,0
271,10,2,2,1,3,1,2,1,2,1,0
271,10,3,3,1,5,2,3,2,2,2,1
271,10,4,1,3,1,1,1,1,1,1,0
271,10,5,2,3,5,1,1,1,4,1,0
271,10,6,3,1,1,2,3,2,3,3,0
271,10,7,0,0,0,0,0,0,0,0,0
141,1,1,1,1,1,1,1,1,2,1,0
141,1,2,2,1,2,1,2,1,4,2,0
141,1,3,3,1,2,1,2,1,4,4,0
141,1,4,1,1,1,1,1,1,1,1,0
141,1,5,2,1,3,1,2,1,3,2,0
141,1,6,3,1,6,2,2,2,2,4,0
141,1,7,0,0,0,0,0,0,0,0,1
141,2,1,1,1,2,1,1,1,1,1,0
141,2,2,2,1,3,1,2,1,3,1,0
141,2,3,3,1,3,2,3,1,4,1,0
141,2,4,1,2,2,1,1,1,1,1,0
141,2,5,2,3,2,1,1,1,3,1,1
141,2,6,3,3,5,2,2,2,3,3,0
141,2,7,0,0,0,0,0,0,0,0,0
141,3,1,1,1,1,1,1,1,2,1,0
141,3,2,2,1,2,1,2,1,2,1,0
141,3,3,3,1,5,2,2,1,2,2,1
141,3,4,1,3,2,1,1,1,2,1,0
141,3,5,2,3,1,1,2,1,2,2,0
141,3,6,3,3,2,2,3,1,3,4,0
141,3,7,0,0,0,0,0,0,0,0,0
141,4,1,1,1,2,1,1,1,1,1,0
141,4,2,2,1,3,1,1,1,2,2,0
141,4,3,3,1,5,1,2,1,4,2,0
141,4,4,1,3,1,1,1,1,2,1,0
141,4,5,2,3,2,1,2,1,4,2,1
141,4,6,3,3,3,2,3,2,4,3,0
141,4,7,0,0,0,0,0,0,0,0,0
141,5,1,1,1,2,1,1,1,1,1,0
141,5,2,2,1,1,1,1,1,4,1,0
141,5,3,3,1,5,1,2,2,3,3,0
141,5,4,1,3,2,1,1,1,1,1,0
141,5,5,2,1,5,1,1,1,4,1,1
141,5,6,3,1,2,2,3,1,2,4,0
141,5,7,0,0,0,0,0,0,0,0,0
141,6,1,1,1,1,1,1,1,2,1,0
141,6,2,2,1,3,1,1,1,4,2,0
141,6,3,3,1,5,2,3,2,3,3,0
141,6,4,1,1,3,1,1,1,1,1,0
141,6,5,2,1,2,1,2,1,2,2,0
141,6,6,3,1,3,1,3,2,3,4,0
141,6,7,0,0,0,0,0,0,0,0,1
141,7,1,1,1,2,1,1,1,1,1,0
141,7,2,2,1,1,1,2,1,2,1,0
141,7,3,3,1,2,2,3,2,3,2,0
141,7,4,1,2,3,1,1,1,2,1,0
141,7,5,2,1,3,1,1,1,3,2,1
141,7,6,3,3,1,1,3,1,4,4,0
141,7,7,0,0,0,0,0,0,0,0,0
141,8,1,1,1,1,1,1,1,1,1,0
141,8,2,2,1,2,1,2,1,3,2,0
141,8,3,3,1,3,1,3,2,2,2,0
141,8,4,1,2,3,1,1,1,2,1,0
141,8,5,2,3,5,1,2,1,4,2,1
141,8,6,3,3,4,1,2,2,2,3,0
141,8,7,0,0,0,0,0,0,0,0,0
141,9,1,1,1,2,1,1,1,2,1,0
141,9,2,2,1,1,1,1,1,3,1,0
141,9,3,3,1,3,2,3,2,2,3,1
141,9,4,1,1,1,1,1,1,2,1,0
141,9,5,2,3,1,1,1,1,2,1,0
141,9,6,3,1,6,1,2,1,4,4,0
141,9,7,0,0,0,0,0,0,0,0,0
141,10,1,1,1,2,1,1,1,1,1,0
141,10,2,2,1,1,1,1,1,2,1,0
141,10,3,3,1,3,2,2,2,3,1,1
141,10,4,1,1,3,1,1,1,2,1,0
141,10,5,2,1,5,1,2,1,3,2,0
141,10,6,3,3,6,1,2,1,3,3,0
141,10,7,0,0,0,0,0,0,0,0,0
171,1,1,1,1,2,1,1,1,1,1,0
171,1,2,2,1,3,1,2,1,3,1,0
171,1,3,3,1,3,2,3,2,3,2,0
171,1,4,1,3,2,1,1,1,2,1,0
171,1,5,2,3,2,1,2,1,3,2,0
171,1,6,3,3,3,2,3,2,2,4,0
171,1,7,0,0,0,0,0,0,0,0,1
171,2,1,1,1,2,1,1,1,2,1,0
171,2,2,2,1,2,1,1,1,2,2,0
171,2,3,3,1,2,2,3,2,3,4,0
171,2,4,1,1,2,1,1,1,2,1,0
171,2,5,2,3,5,1,1,1,2,2,0
171,2,6,3,1,3,2,3,1,3,4,0
171,2,7,0,0,0,0,0,0,0,0,1
171,3,1,1,1,1,1,1,1,1,1,0
171,3,2,2,1,2,1,2,1,4,1,0
171,3,3,3,1,3,1,3,2,4,1,1
171,3,4,1,3,1,1,1,1,2,1,0
171,3,5,2,1,2,1,2,1,3,1,0
171,3,6,3,1,2,1,3,1,4,3,0
171,3,7,0,0,0,0,0,0,0,0,0
171,4,1,1,1,1,1,1,1,1,1,0
171,4,2,2,1,1,1,2,1,4,2,0
171,4,3,3,1,5,2,3,1,2,3,0
171,4,4,1,2,2,1,1,1,2,1,0
171,4,5,2,3,3,1,1,1,4,2,0
171,4,6,3,3,6,1,3,2,2,4,0
171,4,7,0,0,0,0,0,0,0,0,1
171,5,1,1,1,1,1,1,1,2,1,0
171,5,2,2,1,3,1,2,1,4,1,0
171,5,3,3,1,2,1,2,1,2,2,0
171,5,4,1,1,3,1,1,1,1,1,0
171,5,5,2,3,5,1,2,1,2,1,0
171,5,6,3,3,1,1,2,1,4,3,0
171,5,7,0,0,0,0,0,0,0,0,1
171,6,1,1,1,2,1,1,1,2,1,0
171,6,2,2,1,3,1,2,1,2,1,0
171,6,3,3,1,3,2,2,1,3,3,0
171,6,4,1,2,1,1,1,1,1,1,0
171,6,5,2,1,1,1,1,1,4,2,0
171,6,6,3,1,4,1,2,2,4,4,0
171,6,7,0,0,0,0,0,0,0,0,1
171,7,1,1,1,1,1,1,1,1,1,0
171,7,2,2,1,2,1,1,1,3,2,0
171,7,3,3,1,5,2,2,2,4,3,0
171,7,4,1,2,3,1,1,1,1,1,0
171,7,5,2,1,3,1,2,1,4,2,0
171,7,6,3,1,2,2,2,1,3,4,0
171,7,7,0,0,0,0,0,0,0,0,1
171,8,1,1,1,2,1,1,1,2,1,0
171,8,2,2,1,1,1,1,1,3,1,0
171,8,3,3,1,5,1,3,1,2,2,0
171,8,4,1,3,1,1,1,1,2,1,0
171,8,5,2,1,2,1,1,1,2,1,0
171,8,6,3,3,6,2,2,2,3,4,0
171,8,7,0,0,0,0,0,0,0,0,1
171,9,1,1,1,2,1,1,1,1,1,0
171,9,2,2,1,1,1,1,1,2,2,0
171,9,3,3,1,5,1,2,2,4,2,0
171,9,4,1,1,3,1,1,1,1,1,0
171,9,5,2,3,1,1,2,1,3,2,0
171,9,6,3,3,5,2,3,2,2,3,0
171,9,7,0,0,0,0,0,0,0,0,1
171,10,1,1,1,1,1,1,1,1,1,0
171,10,2,2,1,1,1,1,1,3,1,0
171,10,3,3,1,3,1,2,2,3,4,0
171,10,4,1,3,1,1,1,1,2,1,0
171,10,5,2,3,3,1,1,1,2,1,0
171,10,6,3,3,2,1,3,2,2,4,0
171,10,7,0,0,0,0,0,0,0,0,1
279,1,1,1,1,1,1,1,1,1,1,0
279,1,2,2,1,1,1,1,1,3,2,0
279,1,3,3,1,5,2,2,1,3,2,1
279,1,4,1,2,1,1,1,1,2,1,0
279,1,5,2,1,2,1,2,1,2,2,0
279,1,6,3,1,5,1,3,1,4,3,0
279,1,7,0,0,0,0,0,0,0,0,0
279,2,1,1,1,1,1,1,1,2,1,0
279,2,2,2,1,1,1,1,1,2,1,0
279,2,3,3,1,2,1,3,1,2,3,0
279,2,4,1,2,3,1,1,1,1,1,0
279,2,5,2,1,2,1,2,1,3,1,1
279,2,6,3,3,2,2,3,2,2,4,0
279,2,7,0,0,0,0,0,0,0,0,0
279,3,1,1,1,2,1,1,1,1,1,0
279,3,2,2,1,2,1,1,1,3,2,1
279,3,3,3,1,3,2,2,1,2,3,0
279,3,4,1,1,3,1,1,1,1,1,0
279,3,5,2,3,5,1,1,1,4,2,0
279,3,6,3,1,6,2,3,2,4,4,0
279,3,7,0,0,0,0,0,0,0,0,0
279,4,1,1,1,1,1,1,1,1,1,0
279,4,2,2,1,2,1,2,1,2,1,1
279,4,3,3,1,5,2,3,2,4,2,0
279,4,4,1,1,2,1,1,1,1,1,0
279,4,5,2,3,1,1,1,1,2,1,0
279,4,6,3,1,2,1,2,2,2,4,0
279,4,7,0,0,0,0,0,0,0,0,0
279,5,1,1,1,2,1,1,1,2,1,0
279,5,2,2,1,2,1,1,1,4,2,0
279,5,3,3,1,5,1,3,1,4,2,0
279,5,4,1,2,1,1,1,1,2,1,0
279,5,5,2,3,3,1,1,1,3,2,1
279,5,6,3,3,3,1,3,1,3,3,0
279,5,7,0,0,0,0,0,0,0,0,0
279,6,1,1,1,2,1,1,1,1,1,0
279,6,2,2,1,3,1,2,1,3,1,1
279,6,3,3,1,5,1,3,2,2,3,0
279,6,4,1,3,2,1,1,1,1,1,0
279,6,5,2,1,5,1,2,1,3,2,0
279,6,6,3,3,3,1,2,1,3,4,0
279,6,7,0,0,0,0,0,0,0,0,0
279,7,1,1,1,2,1,1,1,1,1,0
279,7,2,2,1,3,1,2,1,4,1,1
279,7,3,3,1,3,2,3,2,4,4,0
279,7,4,1,3,3,1,1,1,2,1,0
279,7,5,2,3,1,1,2,1,2,1,0
279,7,6,3,3,4,2,3,2,4,4,0
279,7,7,0,0,0,0,0,0,0,0,0
279,8,1,1,1,2,1,1,1,2,1,0
279,8,2,2,1,3,1,2,1,2,1,1
279,8,3,3,1,2,2,2,2,3,1,0
279,8,4,1,3,1,1,1,1,2,1,0
279,8,5,2,3,3,1,2,1,4,2,0
279,8,6,3,1,6,2,2,1,2,3,0
279,8,7,0,0,0,0,0,0,0,0,0
279,9,1,1,1,1,1,1,1,2,1,0
279,9,2,2,1,1,1,2,1,4,1,1
279,9,3,3,1,3,1,2,2,3,2,0
279,9,4,1,1,2,1,1,1,2,1,0
279,9,5,2,1,2,1,1,1,4,2,0
279,9,6,3,3,1,2,2,2,3,4,0
279,9,7,0,0,0,0,0,0,0,0,0
279,10,1,1,1,1,1,1,1,1,1,0
279,10,2,2,1,3,1,2,1,2,1,1
279,10,3,3,1,5,2,3,2,2,2,0
279,10,4,1,3,1,1,1,1,1,1,0
279,10,5,2,3,5,1,1,1,4,1,0
279,10,6,3,1,1,2,3,2,3,3,0
279,10,7,0,0,0,0,0,0,0,0,0
115,1,1,1,1,2,1,1,1,1,1,0
115,1,2,2,1,2,1,2,1,3,1,0
115,1,3,3,1,5,1,3,1,3,3,1
115,1,4,1,1,3,1,1,1,2,1,0
115,1,5,2,1,1,1,2,1,4,1,0
115,1,6,3,3,6,2,3,1,3,4,0
115,1,7,0,0,0,0,0,0,0,0,0
115,2,1,1,1,2,1,1,1,1,1,0
115,2,2,2,1,1,1,2,1,3,2,0
115,2,3,3,1,5,1,3,2,4,3,1
115,2,4,1,3,1,1,1,1,1,1,0
115,2,5,2,3,3,1,2,1,2,2,0
115,2,6,3,1,1,2,2,2,4,4,0
115,2,7,0,0,0,0,0,0,0,0,0
115,3,1,1,1,1,1,1,1,2,1,0
115,3,2,2,1,1,1,1,1,2,1,0
115,3,3,3,1,5,2,3,2,3,2,1
115,3,4,1,3,3,1,1,1,1,1,0
115,3,5,2,3,2,1,1,1,3,2,0
115,3,6,3,3,4,2,2,1,2,3,0
115,3,7,0,0,0,0,0,0,0,0,0
115,4,1,1,1,2,1,1,1,2,1,0
115,4,2,2,1,3,1,2,1,3,1,0
115,4,3,3,1,2,2,2,2,2,2,0
115,4,4,1,1,2,1,1,1,2,1,0
115,4,5,2,1,2,1,2,1,3,1,0
115,4,6,3,1,2,1,3,2,4,3,1
115,4,7,0,0,0,0,0,0,0,0,0
115,5,1,1,1,1,1,1,1,1,1,0
115,5,2,2,1,2,1,2,1,2,2,0
115,5,3,3,1,3,1,3,2,3,3,1
115,5,4,1,2,2,1,1,1,2,1,0
115,5,5,2,3,2,1,2,1,2,2,0
115,5,6,3,3,6,2,3,2,4,4,0
115,5,7,0,0,0,0,0,0,0,0,0
115,6,1,1,1,2,1,1,1,2,1,0
115,6,2,2,1,2,1,2,1,4,1,0
115,6,3,3,1,3,2,2,2,2,2,1
115,6,4,1,2,1,1,1,1,2,1,0
115,6,5,2,3,5,1,1,1,3,2,0
115,6,6,3,1,5,2,3,1,2,4,0
115,6,7,0,0,0,0,0,0,0,0,0
115,7,1,1,1,1,1,1,1,1,1,0
115,7,2,2,1,1,1,1,1,4,1,0
115,7,3,3,1,2,1,2,1,2,1,1
115,7,4,1,3,2,1,1,1,1,1,0
115,7,5,2,3,1,1,1,1,4,2,0
115,7,6,3,1,3,1,2,2,3,3,0
115,7,7,0,0,0,0,0,0,0,0,0
115,8,1,1,1,2,1,1,1,1,1,0
115,8,2,2,1,3,1,1,1,4,1,0
115,8,3,3,1,3,2,2,1,4,2,0
115,8,4,1,1,3,1,1,1,1,1,0
115,8,5,2,1,3,1,1,1,2,1,0
115,8,6,3,3,3,1,3,1,2,4,1
115,8,7,0,0,0,0,0,0,0,0,0
115,9,1,1,1,1,1,1,1,2,1,0
115,9,2,2,1,3,1,1,1,2,2,0
115,9,3,3,1,5,2,3,1,4,4,1
115,9,4,1,2,1,1,1,1,2,1,0
115,9,5,2,1,5,1,2,1,4,2,0
115,9,6,3,3,2,1,2,2,3,4,0
115,9,7,0,0,0,0,0,0,0,0,0
115,10,1,1,1,2,1,1,1,2,1,0
115,10,2,2,1,1,1,2,1,4,1,0
115,10,3,3,1,5,1,2,1,4,3,0
115,10,4,1,1,2,1,1,1,2,1,0
115,10,5,2,3,2,1,2,1,4,2,0
115,10,6,3,1,4,1,3,1,2,4,1
115,10,7,0,0,0,0,0,0,0,0,0
32,1,1,1,1,1,1,1,1,2,1,0
32,1,2,2,1,2,1,2,1,4,2,0
32,1,3,3,1,2,1,2,1,4,4,0
32,1,4,1,1,1,1,1,1,1,1,0
32,1,5,2,1,3,1,2,1,3,2,0
32,1,6,3,1,6,2,2,2,2,4,0
32,1,7,0,0,0,0,0,0,0,0,1
32,2,1,1,1,2,1,1,1,1,1,0
32,2,2,2,1,3,1,2,1,3,1,1
32,2,3,3,1,3,2,3,1,4,1,0
32,2,4,1,2,2,1,1,1,1,1,0
32,2,5,2,3,2,1,1,1,3,1,0
32,2,6,3,3,5,2,2,2,3,3,0
32,2,7,0,0,0,0,0,0,0,0,0
32,3,1,1,1,1,1,1,1,2,1,0
32,3,2,2,1,2,1,2,1,2,1,0
32,3,3,3,1,5,2,2,1,2,2,0
32,3,4,1,3,2,1,1,1,2,1,0
32,3,5,2,3,1,1,2,1,2,2,0
32,3,6,3,3,2,2,3,1,3,4,0
32,3,7,0,0,0,0,0,0,0,0,1
32,4,1,1,1,2,1,1,1,1,1,0
32,4,2,2,1,3,1,1,1,2,2,0
32,4,3,3,1,5,1,2,1,4,2,0
32,4,4,1,3,1,1,1,1,2,1,1
32,4,5,2,3,2,1,2,1,4,2,0
32,4,6,3,3,3,2,3,2,4,3,0
32,4,7,0,0,0,0,0,0,0,0,0
32,5,1,1,1,2,1,1,1,1,1,0
32,5,2,2,1,1,1,1,1,4,1,0
32,5,3,3,1,5,1,2,2,3,3,0
32,5,4,1,3,2,1,1,1,1,1,0
32,5,5,2,1,5,1,1,1,4,1,0
32,5,6,3,1,2,2,3,1,2,4,0
32,5,7,0,0,0,0,0,0,0,0,1
32,6,1,1,1,1,1,1,1,2,1,0
32,6,2,2,1,3,1,1,1,4,2,0
32,6,3,3,1,5,2,3,2,3,3,0
32,6,4,1,1,3,1,1,1,1,1,0
32,6,5,2,1,2,1,2,1,2,2,0
32,6,6,3,1,3,1,3,2,3,4,0
32,6,7,0,0,0,0,0,0,0,0,1
32,7,1,1,1,2,1,1,1,1,1,0
32,7,2,2,1,1,1,2,1,2,1,0
32,7,3,3,1,2,2,3,2,3,2,0
32,7,4,1,2,3,1,1,1,2,1,0
32,7,5,2,1,3,1,1,1,3,2,0
32,7,6,3,3,1,1,3,1,4,4,0
32,7,7,0,0,0,0,0,0,0,0,1
32,8,1,1,1,1,1,1,1,1,1,0
32,8,2,2,1,2,1,2,1,3,2,0
32,8,3,3,1,3,1,3,2,2,2,0
32,8,4,1,2,3,1,1,1,2,1,1
32,8,5,2,3,5,1,2,1,4,2,0
32,8,6,3,3,4,1,2,2,2,3,0
32,8,7,0,0,0,0,0,0,0,0,0
32,9,1,1,1,2,1,1,1,2,1,0
32,9,2,2,1,1,1,1,1,3,1,1
32,9,3,3,1,3,2,3,2,2,3,0
32,9,4,1,1,1,1,1,1,2,1,0
32,9,5,2,3,1,1,1,1,2,1,0
32,9,6,3,1,6,1,2,1,4,4,0
32,9,7,0,0,0,0,0,0,0,0,0
32,10,1,1,1,2,1,1,1,1,1,0
32,10,2,2,1,1,1,1,1,2,1,0
32,10,3,3,1,3,2,2,2,3,1,0
32,10,4,1,1,3,1,1,1,2,1,0
32,10,5,2,1,5,1,2,1,3,2,0
32,10,6,3,3,6,1,2,1,3,3,0
32,10,7,0,0,0,0,0,0,0,0,1
3,1,1,1,1,2,1,1,1,1,1,0
3,1,2,2,1,3,1,1,1,4,1,0
3,1,3,3,1,2,2,2,2,2,3,0
3,1,4,1,2,3,1,1,1,2,1,0
3,1,5,2,3,2,1,1,1,2,2,0
3,1,6,3,3,2,2,2,2,2,4,0
3,1,7,0,0,0,0,0,0,0,0,1
3,2,1,1,1,1,1,1,1,1,1,0
3,2,2,2,1,3,1,1,1,2,1,0
3,2,3,3,1,3,1,2,2,2,2,0
3,2,4,1,1,1,1,1,1,2,1,0
3,2,5,2,1,1,1,2,1,4,2,1
3,2,6,3,3,3,2,3,1,4,4,0
3,2,7,0,0,0,0,0,0,0,0,0
3,3,1,1,1,2,1,1,1,2,1,0
3,3,2,2,1,1,1,1,1,4,1,0
3,3,3,3,1,3,2,3,2,3,2,1
3,3,4,1,2,2,1,1,1,2,1,0
3,3,5,2,1,3,1,2,1,4,1,0
3,3,6,3,1,3,2,2,2,4,3,0
3,3,7,0,0,0,0,0,0,0,0,0
3,4,1,1,1,1,1,1,1,1,1,0
3,4,2,2,1,1,1,2,1,3,1,0
3,4,3,3,1,2,1,3,1,4,2,1
3,4,4,1,2,1,1,1,1,1,1,0
3,4,5,2,1,5,1,1,1,2,2,0
3,4,6,3,1,4,2,3,1,3,4,0
3,4,7,0,0,0,0,0,0,0,0,0
3,5,1,1,1,2,1,1,1,1,1,0
3,5,2,2,1,1,1,2,1,2,2,0
3,5,3,3,1,3,2,3,1,2,4,0
3,5,4,1,3,3,1,1,1,1,1,0
3,5,5,2,3,2,1,2,1,3,2,1
3,5,6,3,1,6,1,3,2,3,4,0
3,5,7,0,0,0,0,0,0,0,0,0
3,6,1,1,1,1,1,1,1,2,1,0
3,6,2,2,1,2,1,1,1,3,1,0
3,6,3,3,1,5,2,3,1,4,1,1
3,6,4,1,1,3,1,1,1,2,1,0
3,6,5,2,3,2,1,2,1,4,1,0
3,6,6,3,3,1,2,3,1,2,3,0
3,6,7,0,0,0,0,0,0,0,0,0
3,7,1,1,1,2,1,1,1,2,1,0
3,7,2,2,1,2,1,2,1,2,1,1
3,7,3,3,1,5,1,2,1,3,3,0
3,7,4,1,3,2,1,1,1,2,1,0
3,7,5,2,1,5,1,2,1,2,1,0
3,7,6,3,3,5,1,2,2,2,4,0
3,7,7,0,0,0,0,0,0,0,0,0
3,8,1,1,1,2,1,1,1,1,1,0
3,8,2,2,1,2,1,2,1,4,1,0
3,8,3,3,1,5,1,3,2,3,2,1
3,8,4,1,1,1,1,1,1,1,1,0
3,8,5,2,3,1,1,1,1,3,2,0
3,8,6,3,1,2,1,2,2,3,3,0
3,8,7,0,0,0,0,0,0,0,0,0
3,9,1,1,1,1,1,1,1,2,1,0
3,9,2,2,1,3,1,2,1,3,2,1
3,9,3,3,1,5,2,2,2,4,3,0
3,9,4,1,3,2,1,1,1,1,1,0
3,9,5,2,3,3,1,1,1,3,2,0
3,9,6,3,3,6,1,3,1,4,4,0
3,9,7,0,0,0,0,0,0,0,0,0
3,10,1,1,1,2,1,1,1,2,1,0
3,10,2,2,1,3,1,2,1,4,1,1
3,10,3,3,1,5,1,2,2,4,2,0
3,10,4,1,2,3,1,1,1,1,1,0
3,10,5,2,1,2,1,2,1,2,2,0
3,10,6,3,3,6,2,3,2,3,4,0
3,10,7,0,0,0,0,0,0,0,0,0
152,1,1,1,1,1,1,1,1,2,1,0
152,1,2,2,1,2,1,2,1,4,2,0
152,1,3,3,1,2,1,2,1,4,4,0
152,1,4,1,1,1,1,1,1,1,1,0
152,1,5,2,1,3,1,2,1,3,2,0
152,1,6,3,1,6,2,2,2,2,4,0
152,1,7,0,0,0,0,0,0,0,0,1
152,2,1,1,1,2,1,1,1,1,1,0
152,2,2,2,1,3,1,2,1,3,1,0
152,2,3,3,1,3,2,3,1,4,1,1
152,2,4,1,2,2,1,1,1,1,1,0
152,2,5,2,3,2,1,1,1,3,1,0
152,2,6,3,3,5,2,2,2,3,3,0
152,2,7,0,0,0,0,0,0,0,0,0
152,3,1,1,1,1,1,1,1,2,1,0
152,3,2,2,1,2,1,2,1,2,1,0
152,3,3,3,1,5,2,2,1,2,2,0
152,3,4,1,3,2,1,1,1,2,1,0
152,3,5,2,3,1,1,2,1,2,2,0
152,3,6,3,3,2,2,3,1,3,4,1
152,3,7,0,0,0,0,0,0,0,0,0
152,4,1,1,1,2,1,1,1,1,1,0
152,4,2,2,1,3,1,1,1,2,2,0
152,4,3,3,1,5,1,2,1,4,2,0
152,4,4,1,3,1,1,1,1,2,1,0
152,4,5,2,3,2,1,2,1,4,2,0
152,4,6,3,3,3,2,3,2,4,3,1
152,4,7,0,0,0,0,0,0,0,0,0
152,5,1,1,1,2,1,1,1,1,1,0
152,5,2,2,1,1,1,1,1,4,1,0
152,5,3,3,1,5,1,2,2,3,3,1
152,5,4,1,3,2,1,1,1,1,1,0
152,5,5,2,1,5,1,1,1,4,1,0
152,5,6,3,1,2,2,3,1,2,4,0
152,5,7,0,0,0,0,0,0,0,0,0
152,6,1,1,1,1,1,1,1,2,1,0
152,6,2,2,1,3,1,1,1,4,2,0
152,6,3,3,1,5,2,3,2,3,3,1
152,6,4,1,1,3,1,1,1,1,1,0
152,6,5,2,1,2,1,2,1,2,2,0
152,6,6,3,1,3,1,3,2,3,4,0
152,6,7,0,0,0,0,0,0,0,0,0
152,7,1,1,1,2,1,1,1,1,1,0
152,7,2,2,1,1,1,2,1,2,1,0
152,7,3,3,1,2,2,3,2,3,2,0
152,7,4,1,2,3,1,1,1,2,1,0
152,7,5,2,1,3,1,1,1,3,2,0
152,7,6,3,3,1,1,3,1,4,4,0
152,7,7,0,0,0,0,0,0,0,0,1
152,8,1,1,1,1,1,1,1,1,1,0
152,8,2,2,1,2,1,2,1,3,2,0
152,8,3,3,1,3,1,3,2,2,2,1
152,8,4,1,2,3,1,1,1,2,1,0
152,8,5,2,3,5,1,2,1,4,2,0
152,8,6,3,3,4,1,2,2,2,3,0
152,8,7,0,0,0,0,0,0,0,0,0
152,9,1,1,1,2,1,1,1,2,1,0
152,9,2,2,1,1,1,1,1,3,1,0
152,9,3,3,1,3,2,3,2,2,3,1
152,9,4,1,1,1,1,1,1,2,1,0
152,9,5,2,3,1,1,1,1,2,1,0
152,9,6,3,1,6,1,2,1,4,4,0
152,9,7,0,0,0,0,0,0,0,0,0
152,10,1,1,1,2,1,1,1,1,1,0
152,10,2,2,1,1,1,1,1,2,1,1
152,10,3,3,1,3,2,2,2,3,1,0
152,10,4,1,1,3,1,1,1,2,1,0
152,10,5,2,1,5,1,2,1,3,2,0
152,10,6,3,3,6,1,2,1,3,3,0
152,10,7,0,0,0,0,0,0,0,0,0
174,1,1,1,1,2,1,1,1,1,1,0
174,1,2,2,1,3,1,2,1,3,1,0
174,1,3,3,1,3,2,3,2,3,2,0
174,1,4,1,3,2,1,1,1,2,1,0
174,1,5,2,3,2,1,2,1,3,2,1
174,1,6,3,3,3,2,3,2,2,4,0
174,1,7,0,0,0,0,0,0,0,0,0
174,2,1,1,1,2,1,1,1,2,1,0
174,2,2,2,1,2,1,1,1,2,2,0
174,2,3,3,1,2,2,3,2,3,4,0
174,2,4,1,1,2,1,1,1,2,1,0
174,2,5,2,3,5,1,1,1,2,2,0
174,2,6,3,1,3,2,3,1,3,4,0
174,2,7,0,0,0,0,0,0,0,0,1
174,3,1,1,1,1,1,1,1,1,1,0
174,3,2,2,1,2,1,2,1,4,1,0
174,3,3,3,1,3,1,3,2,4,1,0
174,3,4,1,3,1,1,1,1,2,1,0
174,3,5,2,1,2,1,2,1,3,1,1
174,3,6,3,1,2,1,3,1,4,3,0
174,3,7,0,0,0,0,0,0,0,0,0
174,4,1,1,1,1,1,1,1,1,1,0
174,4,2,2,1,1,1,2,1,4,2,0
174,4,3,3,1,5,2,3,1,2,3,0
174,4,4,1,2,2,1,1,1,2,1,0
174,4,5,2,3,3,1,1,1,4,2,1
174,4,6,3,3,6,1,3,2,2,4,0
174,4,7,0,0,0,0,0,0,0,0,0
174,5,1,1,1,1,1,1,1,2,1,0
174,5,2,2,1,3,1,2,1,4,1,0
174,5,3,3,1,2,1,2,1,2,2,0
174,5,4,1,1,3,1,1,1,1,1,0
174,5,5,2,3,5,1,2,1,2,1,1
174,5,6,3,3,1,1,2,1,4,3,0
174,5,7,0,0,0,0,0,0,0,0,0
174,6,1,1,1,2,1,1,1,2,1,0
174,6,2,2,1,3,1,2,1,2,1,0
174,6,3,3,1,3,2,2,1,3,3,0
174,6,4,1,2,1,1,1,1,1,1,0
174,6,5,2,1,1,1,1,1,4,2,1
174,6,6,3,1,4,1,2,2,4,4,0
174,6,7,0,0,0,0,0,0,0,0,0
174,7,1,1,1,1,1,1,1,1,1,0
174,7,2,2,1,2,1,1,1,3,2,0
174,7,3,3,1,5,2,2,2,4,3,0
174,7,4,1,2,3,1,1,1,1,1,0
174,7,5,2,1,3,1,2,1,4,2,1
174,7,6,3,1,2,2,2,1,3,4,0
174,7,7,0,0,0,0,0,0,0,0,0
174,8,1,1,1,2,1,1,1,2,1,0
