RespondentNumber,Task,Concept,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Response
29,7,3,3,1,5,1,2,1,3,3,1
29,7,4,1,3,2,1,1,1,2,1,0
29,7,5,2,1,5,1,2,1,2,1,0
29,7,6,3,3,5,1,2,2,2,4,0
29,7,7,0,0,0,0,0,0,0,0,0
29,8,1,1,1,2,1,1,1,1,1,0
29,8,2,2,1,2,1,2,1,4,1,0
29,8,3,3,1,5,1,3,2,3,2,1
29,8,4,1,1,1,1,1,1,1,1,0
29,8,5,2,3,1,1,1,1,3,2,0
29,8,6,3,1,2,1,2,2,3,3,0
29,8,7,0,0,0,0,0,0,0,0,0
29,9,1,1,1,1,1,1,1,2,1,0
29,9,2,2,1,3,1,2,1,3,2,0
29,9,3,3,1,5,2,2,2,4,3,0
29,9,4,1,3,2,1,1,1,1,1,0
29,9,5,2,3,3,1,1,1,3,2,0
29,9,6,3,3,6,1,3,1,4,4,1
29,9,7,0,0,0,0,0,0,0,0,0
29,10,1,1,1,2,1,1,1,2,1,0
29,10,2,2,1,3,1,2,1,4,1,0
29,10,3,3,1,5,1,2,2,4,2,1
29,10,4,1,2,3,1,1,1,1,1,0
29,10,5,2,1,2,1,2,1,2,2,0
29,10,6,3,3,6,2,3,2,3,4,0
29,10,7,0,0,0,0,0,0,0,0,0
29,11,1,1,1,2,1,1,1,1,1,0
29,11,2,2,1,2,1,2,1,2,1,0
29,11,3,3,1,3,2,3,1,2,2,1
29,11,4,1,2,2,1,1,1,1,1,0
29,11,5,2,1,3,1,2,1,2,1,0
29,11,6,3,1,3,2,2,1,2,3,0
29,11,7,0,0,0,0,0,0,0,0,0
29,12,1,1,1,2,1,1,1,1,1,0
29,12,2,2,1,1,1,2,1,4,1,0
29,12,3,3,1,2,2,3,2,4,2,1
29,12,4,1,2,2,1,1,1,2,1,0
29,12,5,2,3,1,1,2,1,4,1,0
29,12,6,3,3,6,2,3,2,3,3,0
29,12,7,0,0,0,0,0,0,0,0,0
29,13,1,1,1,2,1,1,1,1,1,0
29,13,2,2,1,1,1,2,1,3,2,0
29,13,3,3,1,2,2,3,2,4,3,1
29,13,4,1,1,1,1,1,1,2,1,0
29,13,5,2,3,5,1,2,1,2,2,0
29,13,6,3,3,3,1,2,2,2,4,0
29,13,7,0,0,0,0,0,0,0,0,0
29,14,1,1,1,2,1,1,1,1,1,0
29,14,2,2,1,3,1,2,1,4,1,0
29,14,3,3,1,5,1,3,1,3,1,0
29,14,4,1,2,3,1,1,1,2,1,0
29,14,5,2,3,5,1,1,1,2,2,1
29,14,6,3,1,2,2,3,2,4,3,0
29,14,7,0,0,0,0,0,0,0,0,0
128,1,1,1,1,2,1,1,1,2,1,0
128,1,2,2,1,1,1,1,1,4,1,0
128,1,3,3,1,3,2,3,1,4,2,1
128,1,4,1,3,2,1,1,1,1,1,0
128,1,5,2,3,5,1,2,1,4,2,0
128,1,6,3,3,2,1,2,1,4,4,0
128,1,7,0,0,0,0,0,0,0,0,0
128,2,1,1,1,1,1,1,1,1,1,0
128,2,2,2,1,3,1,2,1,4,2,0
128,2,3,3,1,5,2,3,1,3,2,1
128,2,4,1,3,3,1,1,1,2,1,0
128,2,5,2,1,1,1,1,1,2,2,0
128,2,6,3,1,6,1,2,1,2,3,0
128,2,7,0,0,0,0,0,0,0,0,0
128,3,1,1,1,1,1,1,1,1,1,0
128,3,2,2,1,3,1,2,1,2,1,0
128,3,3,3,1,2,1,3,1,3,3,0
128,3,4,1,1,1,1,1,1,1,1,0
128,3,5,2,3,3,1,1,1,4,1,0
128,3,6,3,3,5,1,3,2,3,4,0
128,3,7,0,0,0,0,0,0,0,0,1
128,4,1,1,1,2,1,1,1,2,1,0
128,4,2,2,1,2,1,2,1,3,1,0
128,4,3,3,1,5,1,2,2,3,4,0
128,4,4,1,2,3,1,1,1,1,1,0
128,4,5,2,3,2,1,1,1,4,1,0
128,4,6,3,3,3,2,2,1,4,4,1
128,4,7,0,0,0,0,0,0,0,0,0
128,5,1,1,1,1,1,1,1,2,1,0
128,5,2,2,1,1,1,2,1,3,1,0
128,5,3,3,1,5,2,2,2,2,1,0
128,5,4,1,2,1,1,1,1,1,1,0
128,5,5,2,1,1,1,2,1,2,2,0
128,5,6,3,3,3,2,3,2,2,3,1
128,5,7,0,0,0,0,0,0,0,0,0
128,6,1,1,1,2,1,1,1,1,1,0
128,6,2,2,1,1,1,2,1,2,1,0
128,6,3,3,1,5,1,3,1,2,2,1
128,6,4,1,1,3,1,1,1,2,1,0
128,6,5,2,3,3,1,2,1,3,2,0
128,6,6,3,1,2,2,2,2,4,4,0
128,6,7,0,0,0,0,0,0,0,0,0
128,7,1,1,1,1,1,1,1,2,1,0
128,7,2,2,1,3,1,1,1,3,1,0
128,7,3,3,1,3,1,3,2,4,2,0
128,7,4,1,1,2,1,1,1,2,1,0
128,7,5,2,1,5,1,1,1,3,2,0
128,7,6,3,1,6,2,3,2,2,3,1
128,7,7,0,0,0,0,0,0,0,0,0
128,8,1,1,1,2,1,1,1,1,1,0
128,8,2,2,1,2,1,1,1,2,1,0
128,8,3,3,1,3,2,2,2,4,3,0
128,8,4,1,2,2,1,1,1,2,1,0
128,8,5,2,3,2,1,2,1,2,2,1
128,8,6,3,1,1,1,3,2,3,4,0
128,8,7,0,0,0,0,0,0,0,0,0
128,9,1,1,1,2,1,1,1,1,1,0
128,9,2,2,1,2,1,1,1,4,1,0
128,9,3,3,1,2,2,2,2,2,3,0
128,9,4,1,3,1,1,1,1,2,1,0
128,9,5,2,1,2,1,2,1,3,1,0
128,9,6,3,3,4,2,3,1,3,4,1
128,9,7,0,0,0,0,0,0,0,0,0
128,10,1,1,1,2,1,1,1,2,1,0
128,10,2,2,1,2,1,1,1,3,1,0
128,10,3,3,1,2,2,3,2,4,2,1
128,10,4,1,3,3,1,1,1,2,1,0
128,10,5,2,1,1,1,1,1,4,2,0
128,10,6,3,1,5,1,2,2,4,4,0
128,10,7,0,0,0,0,0,0,0,0,0
128,11,1,1,1,1,1,1,1,1,1,0
128,11,2,2,1,2,1,1,1,4,1,0
128,11,3,3,1,5,2,2,2,3,2,1
128,11,4,1,2,1,1,1,1,1,1,0
128,11,5,2,3,5,1,2,1,3,1,0
128,11,6,3,3,6,1,2,2,4,4,0
128,11,7,0,0,0,0,0,0,0,0,0
128,12,1,1,1,1,1,1,1,2,1,0
128,12,2,2,1,1,1,2,1,2,1,0
128,12,3,3,1,5,2,2,1,4,3,1
128,12,4,1,3,3,1,1,1,2,1,0
128,12,5,2,1,5,1,1,1,3,1,0
128,12,6,3,1,3,2,3,2,4,4,0
128,12,7,0,0,0,0,0,0,0,0,0
128,13,1,1,1,1,1,1,1,1,1,0
128,13,2,2,1,3,1,1,1,3,1,0
128,13,3,3,1,5,2,2,1,3,2,0
128,13,4,1,1,2,1,1,1,2,1,0
128,13,5,2,3,3,1,2,1,3,1,1
128,13,6,3,1,4,2,2,2,3,4,0
128,13,7,0,0,0,0,0,0,0,0,0
128,14,1,1,1,2,1,1,1,1,1,0
128,14,2,2,1,3,1,2,1,4,2,0
128,14,3,3,1,5,1,2,1,4,3,1
128,14,4,1,2,3,1,1,1,2,1,0
128,14,5,2,3,2,1,2,1,2,2,0
128,14,6,3,3,4,1,2,1,2,4,0
128,14,7,0,0,0,0,0,0,0,0,0
179,1,1,1,1,2,1,1,1,1,1,0
179,1,2,2,1,3,1,2,1,3,1,1
179,1,3,3,1,3,2,3,2,3,2,0
179,1,4,1,3,2,1,1,1,2,1,0
179,1,5,2,3,2,1,2,1,3,2,0
179,1,6,3,3,3,2,3,2,2,4,0
179,1,7,0,0,0,0,0,0,0,0,0
179,2,1,1,1,2,1,1,1,2,1,0
179,2,2,2,1,2,1,1,1,2,2,0
179,2,3,3,1,2,2,3,2,3,4,0
179,2,4,1,1,2,1,1,1,2,1,0
179,2,5,2,3,5,1,1,1,2,2,1
179,2,6,3,1,3,2,3,1,3,4,0
179,2,7,0,0,0,0,0,0,0,0,0
179,3,1,1,1,1,1,1,1,1,1,0
179,3,2,2,1,2,1,2,1,4,1,0
179,3,3,3,1,3,1,3,2,4,1,0
179,3,4,1,3,1,1,1,1,2,1,0
179,3,5,2,1,2,1,2,1,3,1,1
179,3,6,3,1,2,1,3,1,4,3,0
179,3,7,0,0,0,0,0,0,0,0,0
179,4,1,1,1,1,1,1,1,1,1,0
179,4,2,2,1,1,1,2,1,4,2,0
179,4,3,3,1,5,2,3,1,2,3,0
179,4,4,1,2,2,1,1,1,2,1,0
179,4,5,2,3,3,1,1,1,4,2,0
179,4,6,3,3,6,1,3,2,2,4,0
179,4,7,0,0,0,0,0,0,0,0,1
179,5,1,1,1,1,1,1,1,2,1,1
179,5,2,2,1,3,1,2,1,4,1,0
179,5,3,3,1,2,1,2,1,2,2,0
179,5,4,1,1,3,1,1,1,1,1,0
179,5,5,2,3,5,1,2,1,2,1,0
179,5,6,3,3,1,1,2,1,4,3,0
179,5,7,0,0,0,0,0,0,0,0,0
179,6,1,1,1,2,1,1,1,2,1,0
179,6,2,2,1,3,1,2,1,2,1,0
179,6,3,3,1,3,2,2,1,3,3,1
179,6,4,1,2,1,1,1,1,1,1,0
179,6,5,2,1,1,1,1,1,4,2,0
179,6,6,3,1,4,1,2,2,4,4,0
179,6,7,0,0,0,0,0,0,0,0,0
179,7,1,1,1,1,1,1,1,1,1,0
179,7,2,2,1,2,1,1,1,3,2,0
179,7,3,3,1,5,2,2,2,4,3,0
179,7,4,1,2,3,1,1,1,1,1,0
179,7,5,2,1,3,1,2,1,4,2,1
179,7,6,3,1,2,2,2,1,3,4,0
179,7,7,0,0,0,0,0,0,0,0,0
179,8,1,1,1,2,1,1,1,2,1,0
179,8,2,2,1,1,1,1,1,3,1,1
179,8,3,3,1,5,1,3,1,2,2,0
179,8,4,1,3,1,1,1,1,2,1,0
179,8,5,2,1,2,1,1,1,2,1,0
179,8,6,3,3,6,2,2,2,3,4,0
179,8,7,0,0,0,0,0,0,0,0,0
179,9,1,1,1,2,1,1,1,1,1,1
179,9,2,2,1,1,1,1,1,2,2,0
179,9,3,3,1,5,1,2,2,4,2,0
179,9,4,1,1,3,1,1,1,1,1,0
179,9,5,2,3,1,1,2,1,3,2,0
179,9,6,3,3,5,2,3,2,2,3,0
179,9,7,0,0,0,0,0,0,0,0,0
179,10,1,1,1,1,1,1,1,1,1,0
179,10,2,2,1,1,1,1,1,3,1,1
179,10,3,3,1,3,1,2,2,3,4,0
179,10,4,1,3,1,1,1,1,2,1,0
179,10,5,2,3,3,1,1,1,2,1,0
179,10,6,3,3,2,1,3,2,2,4,0
179,10,7,0,0,0,0,0,0,0,0,0
179,11,1,1,1,2,1,1,1,1,1,0
179,11,2,2,1,3,1,1,1,3,2,0
179,11,3,3,1,5,1,2,1,2,4,0
179,11,4,1,2,2,1,1,1,2,1,0
179,11,5,2,1,1,1,1,1,3,2,1
179,11,6,3,1,1,1,2,1,2,4,0
179,11,7,0,0,0,0,0,0,0,0,0
179,12,1,1,1,1,1,1,1,1,1,0
179,12,2,2,1,2,1,2,1,3,1,1
179,12,3,3,1,2,1,3,1,3,2,0
179,12,4,1,3,3,1,1,1,1,1,0
179,12,5,2,3,2,1,2,1,4,2,0
179,12,6,3,1,3,1,3,2,2,4,0
179,12,7,0,0,0,0,0,0,0,0,0
179,13,1,1,1,1,1,1,1,1,1,0
179,13,2,2,1,2,1,1,1,2,2,0
179,13,3,3,1,2,1,2,1,4,2,0
179,13,4,1,3,2,1,1,1,1,1,1
179,13,5,2,1,2,1,1,1,2,2,0
179,13,6,3,3,6,2,2,1,4,3,0
179,13,7,0,0,0,0,0,0,0,0,0
179,14,1,1,1,2,1,1,1,2,1,0
179,14,2,2,1,2,1,2,1,3,1,1
179,14,3,3,1,3,1,2,1,2,3,0
179,14,4,1,3,1,1,1,1,1,1,0
179,14,5,2,3,3,1,1,1,3,2,0
179,14,6,3,3,1,1,2,1,4,4,0
179,14,7,0,0,0,0,0,0,0,0,0
37,1,1,1,1,2,1,1,1,1,1,0
37,1,2,2,1,3,1,1,1,4,1,1
37,1,3,3,1,2,2,2,2,2,3,0
37,1,4,1,2,3,1,1,1,2,1,0
37,1,5,2,3,2,1,1,1,2,2,0
37,1,6,3,3,2,2,2,2,2,4,0
37,1,7,0,0,0,0,0,0,0,0,0
37,2,1,1,1,1,1,1,1,1,1,0
37,2,2,2,1,3,1,1,1,2,1,1
37,2,3,3,1,3,1,2,2,2,2,0
37,2,4,1,1,1,1,1,1,2,1,0
37,2,5,2,1,1,1,2,1,4,2,0
37,2,6,3,3,3,2,3,1,4,4,0
37,2,7,0,0,0,0,0,0,0,0,0
37,3,1,1,1,2,1,1,1,2,1,0
37,3,2,2,1,1,1,1,1,4,1,1
37,3,3,3,1,3,2,3,2,3,2,0
37,3,4,1,2,2,1,1,1,2,1,0
37,3,5,2,1,3,1,2,1,4,1,0
37,3,6,3,1,3,2,2,2,4,3,0
37,3,7,0,0,0,0,0,0,0,0,0
37,4,1,1,1,1,1,1,1,1,1,0
37,4,2,2,1,1,1,2,1,3,1,0
37,4,3,3,1,2,1,3,1,4,2,0
37,4,4,1,2,1,1,1,1,1,1,0
37,4,5,2,1,5,1,1,1,2,2,0
37,4,6,3,1,4,2,3,1,3,4,0
37,4,7,0,0,0,0,0,0,0,0,1
37,5,1,1,1,2,1,1,1,1,1,0
37,5,2,2,1,1,1,2,1,2,2,0
37,5,3,3,1,3,2,3,1,2,4,0
37,5,4,1,3,3,1,1,1,1,1,0
37,5,5,2,3,2,1,2,1,3,2,0
37,5,6,3,1,6,1,3,2,3,4,0
37,5,7,0,0,0,0,0,0,0,0,1
37,6,1,1,1,1,1,1,1,2,1,0
37,6,2,2,1,2,1,1,1,3,1,0
37,6,3,3,1,5,2,3,1,4,1,0
37,6,4,1,1,3,1,1,1,2,1,0
37,6,5,2,3,2,1,2,1,4,1,0
37,6,6,3,3,1,2,3,1,2,3,0
37,6,7,0,0,0,0,0,0,0,0,1
37,7,1,1,1,2,1,1,1,2,1,0
37,7,2,2,1,2,1,2,1,2,1,1
37,7,3,3,1,5,1,2,1,3,3,0
37,7,4,1,3,2,1,1,1,2,1,0
37,7,5,2,1,5,1,2,1,2,1,0
37,7,6,3,3,5,1,2,2,2,4,0
37,7,7,0,0,0,0,0,0,0,0,0
37,8,1,1,1,2,1,1,1,1,1,0
37,8,2,2,1,2,1,2,1,4,1,0
37,8,3,3,1,5,1,3,2,3,2,0
37,8,4,1,1,1,1,1,1,1,1,0
37,8,5,2,3,1,1,1,1,3,2,0
37,8,6,3,1,2,1,2,2,3,3,0
37,8,7,0,0,0,0,0,0,0,0,1
37,9,1,1,1,1,1,1,1,2,1,0
37,9,2,2,1,3,1,2,1,3,2,0
37,9,3,3,1,5,2,2,2,4,3,0
37,9,4,1,3,2,1,1,1,1,1,0
37,9,5,2,3,3,1,1,1,3,2,0
37,9,6,3,3,6,1,3,1,4,4,0
37,9,7,0,0,0,0,0,0,0,0,1
37,10,1,1,1,2,1,1,1,2,1,0
37,10,2,2,1,3,1,2,1,4,1,0
37,10,3,3,1,5,1,2,2,4,2,0
37,10,4,1,2,3,1,1,1,1,1,0
37,10,5,2,1,2,1,2,1,2,2,0
37,10,6,3,3,6,2,3,2,3,4,0
37,10,7,0,0,0,0,0,0,0,0,1
37,11,1,1,1,2,1,1,1,1,1,0
37,11,2,2,1,2,1,2,1,2,1,0
37,11,3,3,1,3,2,3,1,2,2,0
37,11,4,1,2,2,1,1,1,1,1,0
37,11,5,2,1,3,1,2,1,2,1,0
37,11,6,3,1,3,2,2,1,2,3,0
37,11,7,0,0,0,0,0,0,0,0,1
37,12,1,1,1,2,1,1,1,1,1,0
37,12,2,2,1,1,1,2,1,4,1,0
37,12,3,3,1,2,2,3,2,4,2,0
37,12,4,1,2,2,1,1,1,2,1,0
37,12,5,2,3,1,1,2,1,4,1,0
37,12,6,3,3,6,2,3,2,3,3,0
37,12,7,0,0,0,0,0,0,0,0,1
37,13,1,1,1,2,1,1,1,1,1,0
37,13,2,2,1,1,1,2,1,3,2,0
37,13,3,3,1,2,2,3,2,4,3,0
37,13,4,1,1,1,1,1,1,2,1,0
37,13,5,2,3,5,1,2,1,2,2,0
37,13,6,3,3,3,1,2,2,2,4,0
37,13,7,0,0,0,0,0,0,0,0,1
37,14,1,1,1,2,1,1,1,1,1,0
37,14,2,2,1,3,1,2,1,4,1,1
37,14,3,3,1,5,1,3,1,3,1,0
37,14,4,1,2,3,1,1,1,2,1,0
37,14,5,2,3,5,1,1,1,2,2,0
37,14,6,3,1,2,2,3,2,4,3,0
37,14,7,0,0,0,0,0,0,0,0,0
180,1,1,1,1,1,1,1,1,2,1,0
180,1,2,2,1,2,1,2,1,4,2,1
180,1,3,3,1,2,1,2,1,4,4,0
180,1,4,1,1,1,1,1,1,1,1,0
180,1,5,2,1,3,1,2,1,3,2,0
180,1,6,3,1,6,2,2,2,2,4,0
180,1,7,0,0,0,0,0,0,0,0,0
180,2,1,1,1,2,1,1,1,1,1,0
180,2,2,2,1,3,1,2,1,3,1,0
180,2,3,3,1,3,2,3,1,4,1,0
180,2,4,1,2,2,1,1,1,1,1,0
180,2,5,2,3,2,1,1,1,3,1,0
180,2,6,3,3,5,2,2,2,3,3,0
180,2,7,0,0,0,0,0,0,0,0,1
180,3,1,1,1,1,1,1,1,2,1,0
180,3,2,2,1,2,1,2,1,2,1,0
180,3,3,3,1,5,2,2,1,2,2,1
180,3,4,1,3,2,1,1,1,2,1,0
180,3,5,2,3,1,1,2,1,2,2,0
180,3,6,3,3,2,2,3,1,3,4,0
180,3,7,0,0,0,0,0,0,0,0,0
180,4,1,1,1,2,1,1,1,1,1,0
180,4,2,2,1,3,1,1,1,2,2,0
180,4,3,3,1,5,1,2,1,4,2,0
180,4,4,1,3,1,1,1,1,2,1,0
180,4,5,2,3,2,1,2,1,4,2,0
180,4,6,3,3,3,2,3,2,4,3,0
180,4,7,0,0,0,0,0,0,0,0,1
180,5,1,1,1,2,1,1,1,1,1,0
180,5,2,2,1,1,1,1,1,4,1,0
180,5,3,3,1,5,1,2,2,3,3,0
180,5,4,1,3,2,1,1,1,1,1,0
180,5,5,2,1,5,1,1,1,4,1,0
180,5,6,3,1,2,2,3,1,2,4,0
180,5,7,0,0,0,0,0,0,0,0,1
180,6,1,1,1,1,1,1,1,2,1,0
180,6,2,2,1,3,1,1,1,4,2,0
180,6,3,3,1,5,2,3,2,3,3,1
180,6,4,1,1,3,1,1,1,1,1,0
180,6,5,2,1,2,1,2,1,2,2,0
180,6,6,3,1,3,1,3,2,3,4,0
180,6,7,0,0,0,0,0,0,0,0,0
180,7,1,1,1,2,1,1,1,1,1,0
180,7,2,2,1,1,1,2,1,2,1,0
180,7,3,3,1,2,2,3,2,3,2,0
180,7,4,1,2,3,1,1,1,2,1,1
180,7,5,2,1,3,1,1,1,3,2,0
180,7,6,3,3,1,1,3,1,4,4,0
180,7,7,0,0,0,0,0,0,0,0,0
180,8,1,1,1,1,1,1,1,1,1,0
180,8,2,2,1,2,1,2,1,3,2,1
180,8,3,3,1,3,1,3,2,2,2,0
180,8,4,1,2,3,1,1,1,2,1,0
180,8,5,2,3,5,1,2,1,4,2,0
180,8,6,3,3,4,1,2,2,2,3,0
180,8,7,0,0,0,0,0,0,0,0,0
180,9,1,1,1,2,1,1,1,2,1,0
180,9,2,2,1,1,1,1,1,3,1,0
180,9,3,3,1,3,2,3,2,2,3,0
180,9,4,1,1,1,1,1,1,2,1,0
180,9,5,2,3,1,1,1,1,2,1,0
180,9,6,3,1,6,1,2,1,4,4,0
180,9,7,0,0,0,0,0,0,0,0,1
180,10,1,1,1,2,1,1,1,1,1,0
180,10,2,2,1,1,1,1,1,2,1,0
180,10,3,3,1,3,2,2,2,3,1,0
180,10,4,1,1,3,1,1,1,2,1,0
180,10,5,2,1,5,1,2,1,3,2,0
180,10,6,3,3,6,1,2,1,3,3,0
180,10,7,0,0,0,0,0,0,0,0,1
180,11,1,1,1,2,1,1,1,2,1,0
180,11,2,2,1,2,1,1,1,2,1,0
180,11,3,3,1,5,1,3,2,2,1,0
180,11,4,1,1,2,1,1,1,1,1,0
180,11,5,2,1,3,1,1,1,2,2,0
180,11,6,3,3,4,1,3,2,4,3,0
180,11,7,0,0,0,0,0,0,0,0,1
180,12,1,1,1,2,1,1,1,2,1,0
180,12,2,2,1,1,1,2,1,3,2,1
180,12,3,3,1,3,2,2,1,3,2,0
180,12,4,1,1,1,1,1,1,1,1,0
180,12,5,2,3,2,1,2,1,2,2,0
180,12,6,3,3,2,2,3,1,3,3,0
180,12,7,0,0,0,0,0,0,0,0,0
180,13,1,1,1,2,1,1,1,2,1,0
180,13,2,2,1,2,1,1,1,4,2,0
180,13,3,3,1,3,2,3,1,3,3,0
180,13,4,1,3,1,1,1,1,1,1,0
180,13,5,2,1,1,1,2,1,3,2,0
180,13,6,3,3,1,2,3,2,2,4,0
180,13,7,0,0,0,0,0,0,0,0,1
180,14,1,1,1,2,1,1,1,2,1,0
180,14,2,2,1,1,1,2,1,2,1,1
180,14,3,3,1,2,1,2,1,3,2,0
180,14,4,1,1,2,1,1,1,1,1,0
180,14,5,2,1,1,1,2,1,4,2,0
180,14,6,3,3,5,1,2,1,4,4,0
180,14,7,0,0,0,0,0,0,0,0,0
75,1,1,1,1,2,1,1,1,2,1,0
75,1,2,2,1,1,1,1,1,4,1,0
75,1,3,3,1,3,2,3,1,4,2,0
75,1,4,1,3,2,1,1,1,1,1,0
75,1,5,2,3,5,1,2,1,4,2,0
75,1,6,3,3,2,1,2,1,4,4,0
75,1,7,0,0,0,0,0,0,0,0,1
75,2,1,1,1,1,1,1,1,1,1,0
75,2,2,2,1,3,1,2,1,4,2,0
75,2,3,3,1,5,2,3,1,3,2,0
75,2,4,1,3,3,1,1,1,2,1,0
75,2,5,2,1,1,1,1,1,2,2,0
75,2,6,3,1,6,1,2,1,2,3,0
75,2,7,0,0,0,0,0,0,0,0,1
75,3,1,1,1,1,1,1,1,1,1,0
75,3,2,2,1,3,1,2,1,2,1,0
75,3,3,3,1,2,1,3,1,3,3,0
75,3,4,1,1,1,1,1,1,1,1,0
75,3,5,2,3,3,1,1,1,4,1,0
75,3,6,3,3,5,1,3,2,3,4,0
75,3,7,0,0,0,0,0,0,0,0,1
75,4,1,1,1,2,1,1,1,2,1,0
75,4,2,2,1,2,1,2,1,3,1,0
75,4,3,3,1,5,1,2,2,3,4,0
75,4,4,1,2,3,1,1,1,1,1,0
75,4,5,2,3,2,1,1,1,4,1,0
75,4,6,3,3,3,2,2,1,4,4,0
75,4,7,0,0,0,0,0,0,0,0,1
75,5,1,1,1,1,1,1,1,2,1,0
75,5,2,2,1,1,1,2,1,3,1,0
75,5,3,3,1,5,2,2,2,2,1,0
75,5,4,1,2,1,1,1,1,1,1,0
75,5,5,2,1,1,1,2,1,2,2,0
75,5,6,3,3,3,2,3,2,2,3,0
75,5,7,0,0,0,0,0,0,0,0,1
75,6,1,1,1,2,1,1,1,1,1,0
75,6,2,2,1,1,1,2,1,2,1,0
75,6,3,3,1,5,1,3,1,2,2,0
75,6,4,1,1,3,1,1,1,2,1,0
75,6,5,2,3,3,1,2,1,3,2,0
75,6,6,3,1,2,2,2,2,4,4,0
75,6,7,0,0,0,0,0,0,0,0,1
75,7,1,1,1,1,1,1,1,2,1,0
75,7,2,2,1,3,1,1,1,3,1,0
75,7,3,3,1,3,1,3,2,4,2,0
75,7,4,1,1,2,1,1,1,2,1,0
75,7,5,2,1,5,1,1,1,3,2,0
75,7,6,3,1,6,2,3,2,2,3,0
75,7,7,0,0,0,0,0,0,0,0,1
75,8,1,1,1,2,1,1,1,1,1,0
75,8,2,2,1,2,1,1,1,2,1,0
75,8,3,3,1,3,2,2,2,4,3,0
75,8,4,1,2,2,1,1,1,2,1,0
75,8,5,2,3,2,1,2,1,2,2,0
75,8,6,3,1,1,1,3,2,3,4,0
75,8,7,0,0,0,0,0,0,0,0,1
75,9,1,1,1,2,1,1,1,1,1,0
75,9,2,2,1,2,1,1,1,4,1,0
75,9,3,3,1,2,2,2,2,2,3,0
75,9,4,1,3,1,1,1,1,2,1,0
75,9,5,2,1,2,1,2,1,3,1,0
75,9,6,3,3,4,2,3,1,3,4,1
75,9,7,0,0,0,0,0,0,0,0,0
75,10,1,1,1,2,1,1,1,2,1,0
75,10,2,2,1,2,1,1,1,3,1,0
75,10,3,3,1,2,2,3,2,4,2,0
75,10,4,1,3,3,1,1,1,2,1,0
75,10,5,2,1,1,1,1,1,4,2,0
75,10,6,3,1,5,1,2,2,4,4,0
75,10,7,0,0,0,0,0,0,0,0,1
75,11,1,1,1,1,1,1,1,1,1,0
75,11,2,2,1,2,1,1,1,4,1,0
75,11,3,3,1,5,2,2,2,3,2,0
75,11,4,1,2,1,1,1,1,1,1,0
75,11,5,2,3,5,1,2,1,3,1,0
75,11,6,3,3,6,1,2,2,4,4,1
75,11,7,0,0,0,0,0,0,0,0,0
75,12,1,1,1,1,1,1,1,2,1,0
75,12,2,2,1,1,1,2,1,2,1,0
75,12,3,3,1,5,2,2,1,4,3,0
75,12,4,1,3,3,1,1,1,2,1,0
75,12,5,2,1,5,1,1,1,3,1,0
75,12,6,3,1,3,2,3,2,4,4,0
75,12,7,0,0,0,0,0,0,0,0,1
75,13,1,1,1,1,1,1,1,1,1,0
75,13,2,2,1,3,1,1,1,3,1,0
75,13,3,3,1,5,2,2,1,3,2,0
75,13,4,1,1,2,1,1,1,2,1,0
75,13,5,2,3,3,1,2,1,3,1,0
75,13,6,3,1,4,2,2,2,3,4,0
75,13,7,0,0,0,0,0,0,0,0,1
75,14,1,1,1,2,1,1,1,1,1,0
75,14,2,2,1,3,1,2,1,4,2,0
75,14,3,3,1,5,1,2,1,4,3,0
75,14,4,1,2,3,1,1,1,2,1,0
75,14,5,2,3,2,1,2,1,2,2,0
75,14,6,3,3,4,1,2,1,2,4,0
75,14,7,0,0,0,0,0,0,0,0,1
286,1,1,1,1,2,1,1,1,1,1,0
286,1,2,2,1,3,1,2,1,3,1,0
286,1,3,3,1,3,2,3,2,3,2,1
286,1,4,1,3,2,1,1,1,2,1,0
286,1,5,2,3,2,1,2,1,3,2,0
286,1,6,3,3,3,2,3,2,2,4,0
286,1,7,0,0,0,0,0,0,0,0,0
286,2,1,1,1,2,1,1,1,2,1,0
286,2,2,2,1,2,1,1,1,2,2,0
286,2,3,3,1,2,2,3,2,3,4,0
286,2,4,1,1,2,1,1,1,2,1,1
286,2,5,2,3,5,1,1,1,2,2,0
286,2,6,3,1,3,2,3,1,3,4,0
286,2,7,0,0,0,0,0,0,0,0,0
286,3,1,1,1,1,1,1,1,1,1,0
286,3,2,2,1,2,1,2,1,4,1,0
286,3,3,3,1,3,1,3,2,4,1,1
286,3,4,1,3,1,1,1,1,2,1,0
286,3,5,2,1,2,1,2,1,3,1,0
286,3,6,3,1,2,1,3,1,4,3,0
286,3,7,0,0,0,0,0,0,0,0,0
286,4,1,1,1,1,1,1,1,1,1,0
286,4,2,2,1,1,1,2,1,4,2,0
286,4,3,3,1,5,2,3,1,2,3,1
286,4,4,1,2,2,1,1,1,2,1,0
286,4,5,2,3,3,1,1,1,4,2,0
286,4,6,3,3,6,1,3,2,2,4,0
286,4,7,0,0,0,0,0,0,0,0,0
286,5,1,1,1,1,1,1,1,2,1,0
286,5,2,2,1,3,1,2,1,4,1,1
286,5,3,3,1,2,1,2,1,2,2,0
286,5,4,1,1,3,1,1,1,1,1,0
286,5,5,2,3,5,1,2,1,2,1,0
286,5,6,3,3,1,1,2,1,4,3,0
286,5,7,0,0,0,0,0,0,0,0,0
286,6,1,1,1,2,1,1,1,2,1,0
